"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1853474356544123362","Mon Nov 04 22:02:09 +0000 2024","0","@SelebtwitMobil Mau sholat itu min","1853558379891097787","","SelebtwitMobil","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853558379891097787","1833001838020636672","Aerio_Ina"
"1853386899639165025","Mon Nov 04 21:52:45 +0000 2024","1","@Yahyayahh kek waktu masih di bp ??? Seolah olah lisa bukan memb blackpink lagi kocak https://t.co/YL8ihTqeqR","1853556013615796564","https://pbs.twimg.com/media/GbknXuTa4AAlCfA.jpg","Yahyayahh","in","","0","1","0","https://x.com/mrsh_ad/status/1853556013615796564","1247938569341026304","mrsh_ad"
"1853007462082986495","Mon Nov 04 21:23:23 +0000 2024","0","@idoymaridoy as a non kpoper emang sih bener juga ga bgitu tau banyak lagu kpop yg tau cuman tau yang superhits aja kaya Apt seven how u like that dan lagu lagu blackpink lumayan sering kedengeran dimana2 sorry nya suju don t judge akuuu ya guysss ","1853548624095166794","","idoymaridoy","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/hotgirljaksel/status/1853548624095166794","1137842530198872065","hotgirljaksel"
"1853493558516617410","Mon Nov 04 20:42:10 +0000 2024","0","@lovepinksot4 lekin yeh toh meri hi hain rosieposie","1853538251673583651","","lovepinksot4","in","Blinkcity *real blinks here* ","0","0","0","https://x.com/Blackpink_2356/status/1853538251673583651","1590996106279735296","Blackpink_2356"
"1853487554982764807","Mon Nov 04 20:09:19 +0000 2024","0","@KATOKATOMAKEUP Malaysian","1853529983110816248","","KATOKATOMAKEUP","in","","0","0","0","https://x.com/mollycake_/status/1853529983110816248","1829296021563715584","mollycake_"
"1853487554982764807","Mon Nov 04 20:09:05 +0000 2024","1","@KATOKATOMAKEUP Rusia","1853529925883683223","","KATOKATOMAKEUP","in","","0","0","0","https://x.com/mollycake_/status/1853529925883683223","1829296021563715584","mollycake_"
"1853487554982764807","Mon Nov 04 20:08:32 +0000 2024","1","@KATOKATOMAKEUP 🇵🇪 peru","1853529785047101513","","KATOKATOMAKEUP","in","","0","0","0","https://x.com/mollycake_/status/1853529785047101513","1829296021563715584","mollycake_"
"1853512879015878734","Mon Nov 04 19:42:16 +0000 2024","0","@euovitinn Alok","1853523177126645777","","euovitinn","in","","0","0","0","https://x.com/kaarineesilva/status/1853523177126645777","1616956630897139716","kaarineesilva"
"1853493558516617410","Mon Nov 04 18:58:18 +0000 2024","0","@Blackpink_2356 DELULU IS THE SOLULU","1853512111797760392","","Blackpink_2356","in","","0","1","0","https://x.com/Pinksareloml/status/1853512111797760392","1669771261227008035","Pinksareloml"
"1747997065660207467","Mon Nov 04 18:39:20 +0000 2024","0","@propertiZENI udah punya brp bro?","1853507336520040609","","propertiZENI","in","","0","0","0","https://x.com/joni_blackpink/status/1853507336520040609","1683522213763510272","joni_blackpink"
"1853506684511309899","Mon Nov 04 18:36:44 +0000 2024","0","tiba tiba kangen blackpink","1853506684511309899","","","in","akun galau","0","0","0","https://x.com/boombomkar/status/1853506684511309899","1362822254048944129","boombomkar"
"1598725683231891456","Mon Nov 04 18:22:39 +0000 2024","0","@yabqia @Sange96405897 gmn bro udh punya koleksi Karina?","1853503141054161351","","yabqia","in","","0","0","0","https://x.com/joni_blackpink/status/1853503141054161351","1683522213763510272","joni_blackpink"
"1853493052729696529","Mon Nov 04 17:46:03 +0000 2024","1","@Chocoproyectt Blackpink lyna dani meli pato milu","1853493927174631872","","Chocoproyectt","in","K4OS,Kpop,blink forever💕💕","0","0","0","https://x.com/FrancoL75081023/status/1853493927174631872","1775946943975366658","FrancoL75081023"
"1853479669464748069","Mon Nov 04 16:49:23 +0000 2024","6","lisa blackpink dodol kripik tarik slebew https://t.co/yXdg8Qz1Jq","1853479669464748069","https://pbs.twimg.com/media/Gbjh7S9bIAA9W3J.jpg","","in","","0","2","0","https://x.com/konohaonfire/status/1853479669464748069","1319305744911634433","konohaonfire"
"1853007865474375914","Mon Nov 04 16:45:34 +0000 2024","0","@zrina kaget banget aku unnie tapi keren deh leader melawan grup sendiri udah bisa masuk sejarah bareng blackpink sunbaenim pas waktu di acara award nih :3","1853478705441788086","","zrina","in","Outliers ★ For Fun! #2001","0","0","0","https://x.com/kimmuinju/status/1853478705441788086","1174761768","kimmuinju"
"1853478467624739078","Mon Nov 04 16:44:37 +0000 2024","0","lisa blackpink dodol kripik tarikkk... SleEeEebeww~~","1853478467624739078","","","in","","0","0","0","https://x.com/Piwbackup/status/1853478467624739078","1797021932568956928","Piwbackup"
"1853478259125899345","Mon Nov 04 16:43:47 +0000 2024","4","Seneng deh liat reaksi kamu sama tepi Ini aku milih bajunya 2 harian loh Karna nyari yang paling cocok buat kamu Gemes banget ya kata tepi kaya baju blackpink wkwkwk Oh iya FanArt ku akan selalu menyertaimu disetiap perayaan mu Semoga ga bosen yaa Love you https://t.co/mxrO26dtgb","1853478259125899345","https://pbs.twimg.com/media/GbjghXXbMAATfFJ.jpg","","in","","0","0","0","https://x.com/coffeecocandy/status/1853478259125899345","3141458648","coffeecocandy"
"1853470473641939236","Mon Nov 04 16:42:39 +0000 2024","0","@NINGIExWAR tadi katanya black bukan blackpink?!!!","1853477971904094313","","NINGIExWAR","in","unknown ","0","1","0","https://x.com/WINTERxWAR/status/1853477971904094313","769499992994086914","WINTERxWAR"
"1853470473641939236","Mon Nov 04 16:41:57 +0000 2024","0","@WINTERxWAR Kan sama aja?!? blackpink","1853477798402482219","","WINTERxWAR","in","","0","1","0","https://x.com/NINGIExWAR/status/1853477798402482219","1732010657250418688","NINGIExWAR"
"1853461804380488168","Mon Nov 04 16:34:42 +0000 2024","0","@MirerSungho @MirerHTS @MirerGyuvin Kita tampil BLACKPINK","1853475971266998479","","MirerSungho","in","CherishMeBack / IV.","0","1","0","https://x.com/MirerMinji/status/1853475971266998479","759863032952553472","MirerMinji"
"1853470371883974790","Mon Nov 04 16:12:27 +0000 2024","0","gue beneran lagi ngerasain sebahagia itu ngestan BLACKPINK &amp; AESPA awas ya im gonna grab ur hair kalo jahat ke mereka ","1853470371883974790","","","in","","0","0","0","https://x.com/katelopinky/status/1853470371883974790","1650537939288625152","katelopinky"
"1853465336143835273","Mon Nov 04 15:52:26 +0000 2024","0","Resiko suka artis dari YG wkwk minim konten cb setahun sekali (blackpink the album ke pink venom 2 tahun. Bigbang alive ke made 3 tahun). Jarang ke acara tv acara award pilih-pilih.","1853465336143835273","","","in","ENFJ","0","0","0","https://x.com/bukanartiscoy/status/1853465336143835273","756327123355250689","bukanartiscoy"
"1853464713746854303","Mon Nov 04 15:49:58 +0000 2024","1","lightstick blackpink v2 harga 500k nett ORIII dipake sekali aja pas konser https://t.co/COdyRGuqaP","1853464713746854303","https://pbs.twimg.com/media/GbjUTbzb0AAg6mu.jpg","","in","","0","1","0","https://x.com/pwettybubs/status/1853464713746854303","1525446375852621824","pwettybubs"
"1853262768465441242","Mon Nov 04 15:49:15 +0000 2024","0","@Tokyopa2 @lovskpinks @BLACKPINK 2010s act blg","1853464535069310988","","Tokyopa2","in","","0","1","0","https://x.com/tualyp/status/1853464535069310988","1171545068412506115","tualyp"
"1853464421458391046","Mon Nov 04 15:48:48 +0000 2024","0","[help rt pls] wts photocard pc itzy ryujin yuna lia yeji blackpink avail or manual tangerang #zonauang #wts #ITZY_GOLD #ITZYComeback #ITZY #MIDZY https://t.co/OFHqE2wJuC","1853464421458391046","https://pbs.twimg.com/media/GbjUD2AbgAAmGIS.jpg","","in","she/her","1","0","1","https://x.com/legaltoclifford/status/1853464421458391046","1224714801911386118","legaltoclifford"
"1853323943345786880","Mon Nov 04 15:19:30 +0000 2024","0","@putrakadua029 Kata member blackpink waktu di interview Lisa orangnya suka menyendiri di kamar","1853457047238652393","","putrakadua029","in","","0","1","0","https://x.com/idahida69/status/1853457047238652393","3030583777","idahida69"
"1853452212766429589","Mon Nov 04 15:00:17 +0000 2024","0","tentu aja US Jepang sama china makannya pasar nya semua agensi ya yg harus di utamain 3 negara itu di indo cuma pda modal kuota doang lah fans luar mau idol nya konser di manapun pasti di datengin Lmao sekelas Lisa blackpink aja adain fanmeet di indo tiket nya gk habis","1853452212766429589","","","in","","0","0","0","https://x.com/candy13_sugar/status/1853452212766429589","1645141817292103683","candy13_sugar"
"1853444630194614294","Mon Nov 04 14:30:09 +0000 2024","0","mulai menyadari babymonsta lebih bagus dari blackpink","1853444630194614294","","","in","Indonesia","0","0","0","https://x.com/flosxsz/status/1853444630194614294","1016734228518612992","flosxsz"
"1853442835393155109","Mon Nov 04 14:23:01 +0000 2024","0","Lisa blackpink dodol keripik","1853442835393155109","","","in","","0","0","0","https://x.com/rockicstt/status/1853442835393155109","1814590805300166656","rockicstt"
"1853441571506823384","Mon Nov 04 14:18:00 +0000 2024","0","tar dulu katanya blackpink mau cb","1853441571506823384","","","in","jennierubyjane","0","0","0","https://x.com/saranghoe96/status/1853441571506823384","1794276973134655488","saranghoe96"
"1853439546014482834","Mon Nov 04 14:09:57 +0000 2024","0","Setahun Fokus Karier Solo Rose Cerita Spill Rencana Kegiatan BLACKPINK di Tahun 2025 https://t.co/e4EyPpWtyh","1853439546014482834","","","in","Karanganyar, Jawa Tengah","0","0","0","https://x.com/Tribun_Solo/status/1853439546014482834","1255738688534790144","Tribun_Solo"
"1853434708467806419","Mon Nov 04 13:50:44 +0000 2024","0","Kok gaada blackpink ya","1853434708467806419","","","in","Yogyakarta","0","0","0","https://x.com/savvynameyra/status/1853434708467806419","1481313823","savvynameyra"
"1853418654777692562","Mon Nov 04 13:46:17 +0000 2024","0","Kalau ada yang mau samaan Jersey xodiac bisa kesini guys https://t.co/Xn812dbvJv AFV-XVW-EPQ","1853433587309383806","","yc_haluna","in","adeknya wendy","0","0","0","https://x.com/yc_haluna/status/1853433587309383806","3160405567","yc_haluna"
"1853393317532450889","Mon Nov 04 13:38:25 +0000 2024","0","@apansa_kalengs @Novitayulianaaa Sering² ntn Barcelona ","1853431610827505775","","apansa_kalengs","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853431610827505775","1833001838020636672","Aerio_Ina"
"1853428320097992921","Mon Nov 04 13:25:21 +0000 2024","5","Jaeka~ #BLACKPINK #blackpink #LISA #ROSE #JENNIE ~ #JISOO #LISAXNEWWOMEN #jennie.u #BABYMONSTER #BABYMONSTER #ruka #ahyeon #pharita #rami #rora #asa #CHIQUITA https://t.co/HsR7dObuqu","1853428320097992921","https://pbs.twimg.com/media/GbizO7PXcAA_k5G.jpg","","in","","0","0","3","https://x.com/jeonnxk/status/1853428320097992921","1566034679043604480","jeonnxk"
"1853398307927888051","Mon Nov 04 13:14:07 +0000 2024","0","@beeeemooooo Woy woy masih sore min ","1853425494219518298","","beeeemooooo","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853425494219518298","1833001838020636672","Aerio_Ina"
"1853424844190494934","Mon Nov 04 13:11:32 +0000 2024","1","Gw bayangin nyesek aja jadi grup baru di situ. Ke music show cuma dikit promosi juga cuma sebentar. Kalo dulu oke lah grup kpop belum banyak. Blackpink bisa tetep dapat spotlight yg luar biasa meski jarang comeback.","1853424845645926798","","shinmenu_chan","in","","0","1","0","https://x.com/shinmenu_chan/status/1853424845645926798","1660827950353379329","shinmenu_chan"
"1853424844190494934","Mon Nov 04 13:11:32 +0000 2024","1","Gw penasaran sama cara marketing nya YG. Kenapa kekeh ngasih promosi yang dikit banget ke grup2 nya ya? Gak semua grup bisa di-setting dengan format kaya Blackpink yang kontennya sedikit tapi ekslusif.","1853424844190494934","","","in","","0","1","0","https://x.com/shinmenu_chan/status/1853424844190494934","1660827950353379329","shinmenu_chan"
"1853397600600486313","Mon Nov 04 13:11:02 +0000 2024","0","@SelebtwitMobil @razkaws Kok mirip yah https://t.co/c2smywwYwu","1853424719456018813","https://pbs.twimg.com/media/Gbiv9c6acAAx0rn.jpg","SelebtwitMobil","in","Indonesia","0","1","0","https://x.com/Aerio_Ina/status/1853424719456018813","1833001838020636672","Aerio_Ina"
"1853374136992886952","Mon Nov 04 13:10:47 +0000 2024","0","@razkaws @innovacommunity Lokal adanya buat jualan dipinggir jalan","1853424655748468819","","razkaws","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853424655748468819","1833001838020636672","Aerio_Ina"
"1853424505504383354","Mon Nov 04 13:10:11 +0000 2024","0"," yuk ditakè aab blackpink yg dipict detail dll boleh dm ^^ https://t.co/hIcB5U383v","1853424505504383354","","","in","RULES & CARA KIRIM MF →","0","0","0","https://x.com/fansellmfs/status/1853424505504383354","986808966121336832","fansellmfs"
"1853418141189115961","Mon Nov 04 13:08:16 +0000 2024","0","@pengennyetir @ertigaid Balone HB lama apa baru?","1853424021901357075","","pengennyetir","in","Indonesia","0","1","0","https://x.com/Aerio_Ina/status/1853424021901357075","1833001838020636672","Aerio_Ina"
"1853347435374113069","Mon Nov 04 13:07:31 +0000 2024","0","@razkaws @Savvytrader6 @sicupuh @SelebtwitMobil @makanminumhappy @rgoestama @rapharay @ertigaid Wah menteri sapa nih?","1853423831475495327","","razkaws","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853423831475495327","1833001838020636672","Aerio_Ina"
"1853423794574262660","Mon Nov 04 13:07:22 +0000 2024","0","Mkzs- Yuk danusan yg dipict ditake ~ ada aespa blackpink izone loona red velvet https://t.co/9yUTCaaoqK","1853423794574262660","","","in","CARA KIRIM MFS & RULES 👉","0","0","0","https://x.com/marketkrzone/status/1853423794574262660","2946768709","marketkrzone"
"1853374136992886952","Mon Nov 04 13:06:53 +0000 2024","0","@razkaws @innovacommunity Ada dong di jepun sana cek YouTube pideonya https://t.co/r02TVajJa3","1853423676051636425","https://pbs.twimg.com/media/GbivAWvb0AAXgMv.jpg","razkaws","in","Indonesia","0","1","0","https://x.com/Aerio_Ina/status/1853423676051636425","1833001838020636672","Aerio_Ina"
"1853333734181032417","Mon Nov 04 13:06:34 +0000 2024","0","Benarrr wkwkw Kan.. Jisoo sunbae member blackpink ya... kalau bunga doang ntar traveling wkwkk https://t.co/W4F8Kum0me","1853423593453236329","https://pbs.twimg.com/media/Gbiu7mGa8AAgurL.jpg","sxeoyon","in","flavory | OL-008 | 179World","0","1","0","https://x.com/sxeoyon/status/1853423593453236329","1329254337009254400","sxeoyon"
"1853393317532450889","Mon Nov 04 13:01:31 +0000 2024","0","@apansa_kalengs @Novitayulianaaa Maunya dijemput pake Ertiga yang ada sticker @FCBarcelona ","1853422323506004321","","apansa_kalengs","in","Indonesia","0","1","0","https://x.com/Aerio_Ina/status/1853422323506004321","1833001838020636672","Aerio_Ina"
"1853422276999540900","Mon Nov 04 13:01:20 +0000 2024","0","Elah stan blackpink toh Pantes goblok","1853422276999540900","","","in","","0","0","0","https://x.com/channyyy127/status/1853422276999540900","1748013125587382272","channyyy127"
"1853357777609216247","Mon Nov 04 12:59:12 +0000 2024","0","@SelebtwitMobil Barusan ketemu juga yang plat nomernya kebalik sayang ga bawa HP ","1853421740657103358","","SelebtwitMobil","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853421740657103358","1833001838020636672","Aerio_Ina"
"1853421285986250825","Mon Nov 04 12:57:24 +0000 2024","0","Gendeng iki ","1853421285986250825","","","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853421285986250825","1833001838020636672","Aerio_Ina"
"1853418141189115961","Mon Nov 04 12:52:57 +0000 2024","2","@ertigaid Putih https://t.co/0Vw8IPAiY9","1853420166031479030","https://pbs.twimg.com/media/Gbirz1jaoAAarP7.jpg","ertigaid","in","Indonesia","0","1","0","https://x.com/Aerio_Ina/status/1853420166031479030","1833001838020636672","Aerio_Ina"
"1853124945515368695","Mon Nov 04 12:51:38 +0000 2024","0","@ertigaid @sonneeaa @spressoid @wagonrid @SelebtwitMobil Merahnya seger beda sama yang ada badaknya ","1853419836715749559","","ertigaid","in","Indonesia","0","0","0","https://x.com/Aerio_Ina/status/1853419836715749559","1833001838020636672","Aerio_Ina"
"1853406437139153375","Mon Nov 04 11:58:23 +0000 2024","0","OPEN TRIP FANMEETUP LISA IN JAKARTA with Blink Bandung [Bandung - Venue - Bandung] Hi Lilies &amp; Blinks! Sudah siap bertemu teh Lisa?? Yuk gas book tripnya! More info/pendaftaran : DM Wts wtb trip konser bdg jkt #lisa #blackpink #blinkindonesia #lilies #lisainjakarta https://t.co/UdZxTJUhYD","1853406437139153375","https://pbs.twimg.com/media/GbifVRtbwAAnwGR.jpg","","in","Bandung, Jawa Barat","0","0","0","https://x.com/tripkonserbdg/status/1853406437139153375","892651723","tripkonserbdg"
"1853402286888005971","Mon Nov 04 11:55:27 +0000 2024","0","@Rosieasnne Mungkin udah saatnya Yeotjun masuk Blackpink noona. ","1853405698585133101","","Rosieasnne","in","Odensé, 1999.","0","0","0","https://x.com/Yeotjun/status/1853405698585133101","983320079835119618","Yeotjun"
"1853299952488767778","Mon Nov 04 11:53:55 +0000 2024","0","@worksfess info kak","1853405309672329401","","worksfess","in","mencintaimu","0","0","0","https://x.com/dutalapis/status/1853405309672329401","1308442345977733121","dutalapis"
"1853401533662277665","Mon Nov 04 11:39:32 +0000 2024","0","terus sama blackpink sama babymonster","1853401689786884472","","winterddaily","in","hati jaehyun","0","0","0","https://x.com/winterddaily/status/1853401689786884472","1613065133672239104","winterddaily"
"1853401321816383669","Mon Nov 04 11:38:04 +0000 2024","0","️ [ JENNIE LAYOUT READY STOCK ] ada 15 stok leot yang bisa kamu jemput retext recolor t. BLACKPINK BP gg cewe bright dark #zonauang (1) https://t.co/dX2Fi2fIuC","1853401321816383669","https://pbs.twimg.com/media/Ga1bY_NbgAAbMQ_.jpg","","in","QRIS only","0","0","0","https://x.com/bouzvardia/status/1853401321816383669","747401651321962496","bouzvardia"
"1853399118829547524","Mon Nov 04 11:29:19 +0000 2024","0","Lisa Blackpink dodol keripik TARIKKKK!!!!!","1853399120607875164","","jimotheeeyyy","in","Vought Tower","0","0","0","https://x.com/jimotheeeyyy/status/1853399120607875164","969228840424808448","jimotheeeyyy"
"1852897982804578439","Mon Nov 04 11:21:59 +0000 2024","0","@emmawhatsen Tolol bgt si caa caa ini BLACKPINK GG KOREA DEBUT DI KOREA YA YANG DITUNJUKIN HASIL CHART KOREA LAH GOBLOK ITU MENANDAKAN BLACKPINK UDAH TERKENAL DARI DEBUT BAHKAN SEBELUM DEBUT UDAH PADA NUNGGUIN Mbakk udah mbaakk mending lu out dari kremik biar gak tolol kaya bts dan hybe","1853397277085430234","","emmawhatsen","in","","0","0","0","https://x.com/vanillarosessr/status/1853397277085430234","1556296436589150208","vanillarosessr"
"1853396441433260435","Mon Nov 04 11:18:40 +0000 2024","0","wts lfb camera corder camcorder digicam digital camera canon ixus sony fujifilm kodak film polaroid instax iphone vintage dslr cam ph","1853396441433260435","","","in","him ; 06","0","0","0","https://x.com/bloomyyrosie_/status/1853396441433260435","1692785550552625152","bloomyyrosie_"
"1853396212847968387","Mon Nov 04 11:17:46 +0000 2024","0","inget bangeeet akuuuh blackpink melejit era majimak chodom karna aku suka blackpink era ituuu jugaaa","1853396212847968387","","","in","Indonesia","0","0","0","https://x.com/daniasrtk/status/1853396212847968387","1188442466","daniasrtk"
"1853395635996692761","Mon Nov 04 11:15:28 +0000 2024","1","hiyyih and jj cuties ️","1853395635996692761","","","in","Swithland, England","0","0","0","https://x.com/gaeforisa/status/1853395635996692761","829291226927083526","gaeforisa"
"1853388317402050861","Mon Nov 04 11:01:09 +0000 2024","0","@SobatHAPE Galaxy A53 256GB 96% terisi https://t.co/9GdwMfurQC","1853392030711353411","https://pbs.twimg.com/media/GbiSOsUacAA2mt-.jpg","SobatHAPE","in","","0","0","0","https://x.com/blackpinkeu9889/status/1853392030711353411","306077692","blackpinkeu9889"
"1853328826530771381","Mon Nov 04 10:57:28 +0000 2024","0","@kegblgnunfaedh Ngga tau diri banget kntl!","1853391105662013843","","kegblgnunfaedh","in","","0","0","0","https://x.com/blackpinkeu9889/status/1853391105662013843","306077692","blackpinkeu9889"
"1852973886209720378","Mon Nov 04 10:55:44 +0000 2024","0","@Gichaichaa_ selalunya senior YG mcm gdragon bigbang 2ne1 yg promote adik adik diorang abang kakak pun dah hebat apatah lagi adik blackpink tak perlu berkepit dengan bapuk/botie korea buat naik mv bagus suara bagus menari bagus hehehehehehheheheheehehehe https://t.co/KDSEAWWQ5o","1853390670226243584","https://pbs.twimg.com/media/GbiQ_Xta0AA38kM.jpg","Gichaichaa_","in","","0","0","0","https://x.com/Aria_Ghozy99/status/1853390670226243584","1776287590175674368","Aria_Ghozy99"
"1853388690904826295","Mon Nov 04 10:53:20 +0000 2024","0","@lopiaya eh tolol itu gak cover yq tolol itu remake tolol lagunya udah punya blackpink tolol","1853390063905968587","","lopiaya","in","","0","0","0","https://x.com/SyahrilJane/status/1853390063905968587","1738984734372569088","SyahrilJane"
"1853389225468498014","Mon Nov 04 10:50:00 +0000 2024","0","eh ini beneran hasilnya sebagus itu auto jadi Lisa blackpink dong warnain rambut pakai ini waktunya SASHA Is Back bersinar dirambut gue https://t.co/4xcOdm76Nb","1853389225468498014","https://pbs.twimg.com/ext_tw_video_thumb/1853378518304043008/pu/img/VkxsWlvOPVLeytRl.jpg","","in","","0","0","2","https://x.com/dxnsuss/status/1853389225468498014","1570814881150173188","dxnsuss"
"1853169413647991127","Mon Nov 04 09:31:29 +0000 2024","0","@MiskinTV_ farhat booti langsung kicep","1853369466366972317","","MiskinTV_","in","","0","0","0","https://x.com/AmelSatos13709/status/1853369466366972317","1837465758470918144","AmelSatos13709"
"1853369058818990462","Mon Nov 04 09:29:52 +0000 2024","0","#gsell lightstick blackpink sisa 1 biji ajaa masih sealed udah ready ina siap kirim kerumah kamu https://t.co/hzNq9cLJ6J","1853369058818990462","","","in","Surabaya","0","0","0","https://x.com/awbwubwu/status/1853369058818990462","1336051581662371845","awbwubwu"
"1853362754855510016","Mon Nov 04 09:25:54 +0000 2024","0","@TonightShow_NET @bigground_ent Kak Mimin yang caem nya 11 12 kek LISA blackpink .. Plis ajak aku dok nonton teteh LISA Kepengen liat secara real dengan suasana konser megah nya teh LISA . Kakak min yg caem plis ajak aku yakkk nanti kita sing a song bareng si teteh lisa kembara mimin ","1853368060826226795","","TonightShow_NET","in","Depok, Indonesia","0","0","0","https://x.com/dv_dv125/status/1853368060826226795","1231813496964177920","dv_dv125"
"1853365544835252296","Mon Nov 04 09:15:54 +0000 2024","0","eh mabok ya dia BLACKPINK DOMPLENG BTS???YANG BENER AJA NJIR nulis di wattpad aja sono ngarangnya bagus bgt","1853365544835252296","","","in","","0","0","0","https://x.com/maqnifiquave/status/1853365544835252296","1508462631262523399","maqnifiquave"
"1853365531472204163","Mon Nov 04 09:15:51 +0000 2024","6","3D sudah melampaui 700 juta stream di Spotify. GOLDEN menjadi album artis Asia pertama yang memiliki 3 lagu yang mencapai 700 juta stream di Spotify. Artis K-pop dengan lagu terbanyak yang diputar lebih dari 700 juta kali di Spotify: #1 BTS 8 lagu #2 Blackpink 5 lagu #3 https://t.co/R7DPL31Phs","1853365531472204163","https://pbs.twimg.com/media/Gbh6HSQbcAA2Jvk.jpg","","in","","0","0","0","https://x.com/taekook_IDN/status/1853365531472204163","1715192274026704896","taekook_IDN"
