"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1852965808580039141","Mon Nov 04 02:36:13 +0000 2024","1","@Zora030308 @____FN12 @BabeCats_Korea Saya tidak menyalahkan aktornya tapi para fens yang selalu mengabaikan pasangan karna pooh bisa seperti sekarang juga berkat pavel begitu juga sebaliknya pavel bisa seperti sekarang karna berkat pooh jadi fens harus tau diri kalian harus menyaingi mereka berdua.","1853264962820743399","","Zora030308","in","","0","1","0","https://x.com/EwingTapii65902/status/1853264962820743399","1800220869371039744","EwingTapii65902"
"1853252590290817526","Mon Nov 04 01:47:03 +0000 2024","0","??? semua org tau blackpink dari trainee aja udah banyak fansnya debutnya udah ditunggu tunggu. whistle pak dan dapet first win cuma beberapa hari setelah debut coy??? they're alr BIG from the start","1853252590290817526","","","in"," she/her, 20s","0","1","0","https://x.com/forjiwoongi/status/1853252590290817526","883647933555417088","forjiwoongi"
"1853252562105036818","Mon Nov 04 01:46:57 +0000 2024","1","Blackpink dompleng bts? Kocak dari awal debut juga bp udh ngumpet dibawah ketek 2NE1. Gk butuh nama bts jir their sister literally the legendary 2NE1 ","1853252562105036818","","","in","Bandung, West Java","18","14","2","https://x.com/maulidina17/status/1853252562105036818","112876525","maulidina17"
"1852897982804578439","Mon Nov 04 01:46:18 +0000 2024","0","@emmawhatsen Blackpink dari agensi big 3 belum debut pun yang nungguin juga udah banyak anjir?? Liat sunbaenya aja udah pada punya nama gede. Ngapain dompleng bts kocaaaakkk ini sensenya gimana sih ","1853252399445704716","","emmawhatsen","in","","0","0","0","https://x.com/josngseo/status/1853252399445704716","3471510193","josngseo"
"1853252135644717340","Mon Nov 04 01:45:15 +0000 2024","3","temos algum utt em comum? skz: 3racha txt: yeonjun e soob enhypen: jake e sunoo ateez: yunho hong e seonghwa everglow: ? boynextdoor: jaehyun bts: ? twice: sana e jihyo blackpink: Rose e lisa itzy: ryujin","1853252135644717340","","","in","uh i like it","4","6","0","https://x.com/hyunjinxerecudo/status/1853252135644717340","1804683122484617217","hyunjinxerecudo"
"1853251944581882309","Mon Nov 04 01:44:30 +0000 2024","0","lu tau gak pada masanya di kantek ui itu muternya lagu blackpink demi Allah gada yg kenal bts pas itu non kpop trus army tuh masih ngumpet2 krn avkor = anak alay","1853251944581882309","","","in","","0","0","0","https://x.com/creamycreamsoup/status/1853251944581882309","1289462619011571713","creamycreamsoup"
"1853242053515223542","Mon Nov 04 01:44:20 +0000 2024","0","@0xmams3el @injeunithread @tanyarlfes Duh kak banyak banget dari agensi yang terkenal bgt kek EXO Blackpink Twice NMIXX sampe idol dari agensi kecil pun mereka julidin. Bahkan trainee SM yang belom debut aja udah dijulidin visualnya kok mereka bisa tau wujud trainee agensi lain padahal belom debut","1853251902806639009","","0xmams3el","in","she/her","0","1","0","https://x.com/Felidae____/status/1853251902806639009","1076704152393211906","Felidae____"
"1852960937290203152","Mon Nov 04 01:39:56 +0000 2024","0","@Chipmunkhollie tapi blackpink pada support zionist","1853250796378603920","","Chipmunkhollie","in","","1","2","0","https://x.com/Slypheee/status/1853250796378603920","1422844992964284419","Slypheee"
"1853249166073307415","Mon Nov 04 01:33:27 +0000 2024","4","Temos algum utt em comum? Skz: Seungmin Chan e Minho P1h: Intak TxT: Soobin e Tae Enha: Jungwon NewJeans: Haerin e Minji Aespa: Karina Le sserafim: Kazuha Blackpink: Lisa e Jisoo BTS: Jk e Yoongi Itzy: Ryujin","1853249166073307415","","","in","ㅤHaerin & Intakㅤ","3","10","0","https://x.com/seungchanismo/status/1853249166073307415","1390673323495989258","seungchanismo"
"1853248148107657444","Mon Nov 04 01:29:24 +0000 2024","0","Not blackpink biased tp lu aneh bgt ngntt","1853248148107657444","","","in","宇宙","0","0","0","https://x.com/_hellohimawari/status/1853248148107657444","1516210723076321281","_hellohimawari"
"1852972857695011210","Mon Nov 04 01:25:26 +0000 2024","0","@pengennyetir @razkaws Cakeo nih ijonya","1853247146545590544","","pengennyetir","in","Indonesia","0","1","0","https://x.com/Aerio_Ina/status/1853247146545590544","1833001838020636672","Aerio_Ina"
"1853124945515368695","Mon Nov 04 01:24:49 +0000 2024","13","@SelebtwitMobil Suzuki https://t.co/kguku9FwOd","1853246992698556502","https://pbs.twimg.com/media/GbgOT-TbAAAn63p.jpg","SelebtwitMobil","in","Indonesia","1","6","3","https://x.com/Aerio_Ina/status/1853246992698556502","1833001838020636672","Aerio_Ina"
"1852897982804578439","Mon Nov 04 01:16:47 +0000 2024","0","@emmawhatsen Idih idihhhhh dari mana ceritanya gg seberbakat blackpink dompleng ke bg itu? Ampun deh ","1853244971081773490","","emmawhatsen","in","17433","0","0","0","https://x.com/krtklstry/status/1853244971081773490","279906562","krtklstry"
"1853244955474665926","Mon Nov 04 01:16:43 +0000 2024","0","Pak @pramonoanung mengatakan tidak ada persiapan khusus untuk Festival Menyala 3 November 2024 dan penyebutannya bukan kampanye akbar melainkan Festival Menyala . . Pagiii Budi Arie Prabowo Denny Caknan blackpink Langka Pagi-pagi https://t.co/B3AcJhgXe6","1853244955474665926","https://pbs.twimg.com/ext_tw_video_thumb/1853019753046327296/pu/img/zMIsihRSUAgGKuH-.jpg","","in","","0","0","0","https://x.com/_P0c1_1mOeTWibu/status/1853244955474665926","1433636837633847296","_P0c1_1mOeTWibu"
"1853244599336419713","Mon Nov 04 01:15:18 +0000 2024","0","blackpink mah dari debut udah ditunggu tunggu.....kocak kocakk","1853244599336419713","","","in","","0","0","0","https://x.com/MrsCherryn/status/1853244599336419713","1270534524724580353","MrsCherryn"
"1853243893758001161","Mon Nov 04 01:12:30 +0000 2024","0","kocak banget blackpink dompleng bts noh idol mu yg dompleng bigbang","1853243893758001161","","","in","","0","0","0","https://x.com/dobbydoyie_/status/1853243893758001161","1415324609377832963","dobbydoyie_"
"1853243719329476731","Mon Nov 04 01:11:48 +0000 2024","0","anjing kata kata lucu hari ini blackpink dompleng bts ","1853243719329476731","","","in","","0","0","0","https://x.com/shinyunim/status/1853243719329476731","1741393526854930432","shinyunim"
"1853242746204832003","Mon Nov 04 01:07:56 +0000 2024","0","Negara ini Larang Pemutaran Lagu 'APT' Rose BLACKPINK dan Bruno Mars https://t.co/SIwQ2FAV4p","1853242746204832003","","","in","Jakarta Capital Region","0","0","0","https://x.com/cnbcindonesia/status/1853242746204832003","847372542830444544","cnbcindonesia"
"1853242087904616590","Mon Nov 04 01:05:19 +0000 2024","0","ngapain blackpink pansos ke bts cok WKWKWKWK blackpink awal debut aja emg udah rame ","1853242087904616590","","","in","","0","0","0","https://x.com/tehmanishamngat/status/1853242087904616590","1134490396619182080","tehmanishamngat"
"1852897982804578439","Mon Nov 04 01:04:21 +0000 2024","1","@emmawhatsen blackpink dari belum debut aja udah booming anjir grgr video dance practicenya ke leak pas mv debut keluar mereka kan disebut rookie monster grgr org org pada interest sm lisa dan lagunya enak didenger terlebih blackpink dari YG agensi gede yg konsepnya beda sm SM JYP","1853241840692330927","","emmawhatsen","in","she/her✌︎","0","0","0","https://x.com/valepotriates/status/1853241840692330927","715614112290459648","valepotriates"
"1853241320149750154","Mon Nov 04 01:02:16 +0000 2024","0","Gak habis pikir sama fandom itu‍ Blackpink dari sebelum debut aja udah rame banget","1853241320149750154","","","in","","0","0","0","https://x.com/sooyjoy96/status/1853241320149750154","2975723133","sooyjoy96"
"1852960937290203152","Mon Nov 04 00:59:26 +0000 2024","22","@Chipmunkhollie Blackpink mah cuma pansos sm krunk mau apa lu? https://t.co/c8MuCszm93","1853240607021683107","https://pbs.twimg.com/media/GbgIeGnbUAApyEE.jpg","Chipmunkhollie","in","","0","0","0","https://x.com/broneedsbf/status/1853240607021683107","1558703718945591296","broneedsbf"
"1852897982804578439","Mon Nov 04 00:59:09 +0000 2024","0","@emmawhatsen blackpink dari BIG3 woeeee bangoooon. BIG3 kalo debutin GG auto jd pusat perhatian. Redvelvet debut sehari langsung viewsnya 10 juta dulu kalo mvnya ga diapus. Sekate kate aja","1853240533239623715","","emmawhatsen","in","","0","0","0","https://x.com/Jinmyhub/status/1853240533239623715","1448773876918358016","Jinmyhub"
"1853240084650414466","Mon Nov 04 00:57:22 +0000 2024","43","Dek u gak cuma diketawain sama fans blackpink tapi juga diketawain sama casual listenernya blackpink dekkk https://t.co/rqLJao2uDY","1853240084650414466","https://pbs.twimg.com/media/GbgICQyasAAzBqt.jpg","","in","she/her ","0","1","4","https://x.com/pinkballey/status/1853240084650414466","1455042035899981826","pinkballey"
"1852710646053585165","Mon Nov 04 00:55:45 +0000 2024","0","@fyochrarall @Kimrera @Glow_JI @pujianyou @crisidentity compare itu yg apple to apple grup? bts sama coldplay blackpink sama selena lalu solo? jungkook sama latto rose sama bruno atau jennie sama the weeknd aku ga masukin jimin disini ya soalnya tittle dia ga ada yg collab","1853239677224202666","","AMIIIIIIITAN","in","","0","1","0","https://x.com/AMIIIIIIITAN/status/1853239677224202666","1286328989187883010","AMIIIIIIITAN"
"1853103327833374906","Mon Nov 04 00:54:20 +0000 2024","0","@myamourjk @butakkhe HEH BOTI BLACKPINK U","1853239320930586844","","myamourjk","in","","0","0","0","https://x.com/NUNGGUIN_YAAAA/status/1853239320930586844","1802283215455125504","NUNGGUIN_YAAAA"
"1853238141769105811","Mon Nov 04 00:49:39 +0000 2024","0","Want to sell WTS INA Lightstick Blackpink Official Ver 2 Baru kepake 1x murah aja under hb soalnya BU. Masih 100% mulus sampe box box nya wts wtb ls light stick ofc bp black pink v2 version 2 jisoo jennie rosé lisa","1853238141769105811","","","in","","0","0","0","https://x.com/suspedd/status/1853238141769105811","435070489","suspedd"
"1853236944161198489","Mon Nov 04 00:44:53 +0000 2024","0","ini orang sadar ga sih apa yang dia ketik? BLACKPINK dompleng 875? udah sinting. bahkan gue (dulu non K-poper) lebih tau duluan debut-nya BLACKPINK dibanding 875 ya jembut","1853236944161198489","","","in","","0","0","0","https://x.com/geshulisa/status/1853236944161198489","1454426042181980166","geshulisa"
"1853236624878080132","Mon Nov 04 00:43:37 +0000 2024","0","Mana ada Blackpink dompleng BTS!! BP h+7 uwd PAK melejit naik nya era du du du th 2018.. bsok** research dulu ya biar ga malu..","1853236624878080132","","","in","Bali, Indonesia","0","0","0","https://x.com/aiirynviiandsaa/status/1853236624878080132","66890411","aiirynviiandsaa"
"1853236316311540132","Mon Nov 04 00:42:23 +0000 2024","1","Jadi mau cerita wkwkw awal gua masuk dunia kpop karena kan tertarik sama blackpink nah terus di ytb gua muncul tuh video jk lisa wkwk setelah itu gua cari tau tuh jk tuh siapaa dari grup mana dan ternyata dia anggota bts jadi gua ngestan bts juga dulu","1853236316311540132","","","in","","0","1","0","https://x.com/bucinnctnih/status/1853236316311540132","1358022221956976640","bucinnctnih"
"1852897982804578439","Mon Nov 04 00:39:03 +0000 2024","0","@emmawhatsen Blackpink itu udah ditungguin dari rumor nama mereka masih pinkpunk. Bahkan predebut tiap member udah punya fans jadigak usah ngaku2. Dan mereka lahir dari dari YG part of Big 3 adik Bigbang dan 2NE1.","1853235477178191913","","emmawhatsen","in","","0","0","0","https://x.com/danhappy103/status/1853235477178191913","3281175560","danhappy103"
"1853234075697602686","Mon Nov 04 00:33:29 +0000 2024","0","tapi serius gua gak pernah denger lagu jimin lewat di fyp tiktok/reels ig/shorts youtube padahal segede itu streamsnya loh. make sense kalo dipertanyakan. sedangkan lagu solo blackpink yg jarang gua dengerin pun masih sering lewat karena trend/sound nya tuh dipake.","1853234075697602686","","","in","","0","0","0","https://x.com/womihun/status/1853234075697602686","1529167514986770432","womihun"
"1852897982804578439","Mon Nov 04 00:33:29 +0000 2024","0","@emmawhatsen Seriously? Blackpink dari agensi top 3 dompleng ke bts yg agensinya miskin? WKWKWKWKWK","1853234073239732707","","emmawhatsen","in","Akun sambat","0","0","0","https://x.com/aphrodytext/status/1853234073239732707","1538307176879783936","aphrodytext"
"1852960937290203152","Mon Nov 04 00:32:12 +0000 2024","3","@Chipmunkhollie mba emma tau ga! waktu blackpink mau debut itu ditunggu GB YGEnt ditunggu bgt makanya pas debut lagunya cocok dan diterima makanya BLACKPINK 2016 besarrr","1853233749858869465","","Chipmunkhollie","in","Indonesia","0","0","0","https://x.com/alexashia/status/1853233749858869465","96272263","alexashia"
"1853219530295910690","Mon Nov 04 00:31:28 +0000 2024","0","@poohkt_trending Semangat votenya","1853233567029174550","","poohkt_trending","in","","0","0","0","https://x.com/EwingTapii65902/status/1853233567029174550","1800220869371039744","EwingTapii65902"
"1853217279032623127","Mon Nov 04 00:30:41 +0000 2024","0","@poohpavel_br Dapat piala?","1853233369469100374","","poohpavel_br","in","","0","0","0","https://x.com/EwingTapii65902/status/1853233369469100374","1800220869371039744","EwingTapii65902"
"1853107770222063785","Sun Nov 03 22:41:15 +0000 2024","0","@kangtypooo iya blackpink pernah juga","1853205831220973637","","kangtypooo","in","anfield","0","0","0","https://x.com/haeitsmine/status/1853205831220973637","1680536770352660480","haeitsmine"
"1853204292351709512","Sun Nov 03 22:35:08 +0000 2024","21","BP mo dompleng apaan dr BTS ketika BTS aja msh caper sm Bigbang sambil jual cerita sedih buat bisa saingan sama Exo sorry aja Blackpink satu-satunya grup kpop yg debut dengan lagu PAK tercepat cm 6hari dari debut BP udh sukses dn gk pake jual cerita sedih buat ngemis dukungan","1853204292351709512","","","in","","0","0","2","https://x.com/chi__chu103/status/1853204292351709512","1623834375266897922","chi__chu103"
"1853202894188851708","Sun Nov 03 22:29:35 +0000 2024","0","gw bahkan sebelum tau blackpink udah tau lagu-lagunya mereka pas gw kenal mereka gw langsung nyeletuk 'owalah jadi lagu ini tuh lagunya bp toh' karena saking seringnya ngedenger lagu mereka di play dimana2 gaada gw tau lagu bp dari bities atau artis lain ","1853202894188851708","","","in","","0","0","0","https://x.com/foyevei/status/1853202894188851708","1736356377797484544","foyevei"
"1852997506336198805","Sun Nov 03 22:26:52 +0000 2024","0","@SIimberries @txtsoobinie_ @bangtgn @shuwuri Mbak aku yang bukan Blink sama orang awam non-kpopers aja masih tau lho lagu-lagu Blackpink beda soal sama Bts lagunya gak pernah kedenger apalagi orang awam gak ada yang tau tapi bisa masuk chart sana-sini (bukan iri) makanya kita bertanya-tanya","1853202208998977826","","SIimberries","in","","0","4","0","https://x.com/ahrasama88/status/1853202208998977826","1738924899664867328","ahrasama88"
"1853201838813880633","Sun Nov 03 22:25:23 +0000 2024","16","Non blink tapi jujur gue akuin valid banget sih di awal debut blackpink emang beneran udah terkenal banget. Bahkan pas foto teaser mereka keluar satu persatu aja udah langsung heboh dah. Apalagi pas debut dance mereka ada yg rose ngolong sama loncat digendong itu iconic bgt sih","1853201838813880633","","","in","She/Her ","0","0","1","https://x.com/nanaaicecream/status/1853201838813880633","1388255951736565764","nanaaicecream"
"1852899004012753066","Sun Nov 03 22:12:39 +0000 2024","3","@staraeri Gak agensi sama idolnya suka pansos wkwkw pantesan si bts gak keluar agensi wong cocok mereka Logikanya mah kayak blackpink klo udah sukses bikin agensi sendiri","1853198632826331314","","staraeri","in","","1","1","0","https://x.com/ahrasama88/status/1853198632826331314","1738924899664867328","ahrasama88"
"1853197496882987145","Sun Nov 03 22:10:42 +0000 2024","0","domplang btsnya belah mana? blackpink gapernah jualan cerita sedih gapernah mention idol lain ","1853198142021521663","","yayayabombayah","in","","0","0","0","https://x.com/yayayabombayah/status/1853198142021521663","1629571924300042241","yayayabombayah"
"1853197496882987145","Sun Nov 03 22:08:08 +0000 2024","1","mon maaf blackpink dari sebelum brojol aja udah banyak yg nungguin mereka debut makannya ga aneh pas mereka debut langsung melejit lagunya langsung booming langsung dapet PAK dan mereka jadi idol tercepat yg dapetin PAK. belum ada yg bisa mecahin rekor itu sampe saat ini https://t.co/rExGI0BpVc","1853197496882987145","https://pbs.twimg.com/media/GbfhS7tbAAAMExV.jpg","","in","","0","1","0","https://x.com/yayayabombayah/status/1853197496882987145","1629571924300042241","yayayabombayah"
"1853195876501737652","Sun Nov 03 22:01:42 +0000 2024","0","eh minimal lu punya malu anjir blackpink mah tanpa embel-embel idol lu juga bisa gede namanya orang sebelumnya idol YG pada sukses di inter noh liat aja PSY CL 2NE1 DLL itu artis gede semua yang diciptain ama YG benerin lagi akal lu sono","1853195876501737652","","","in","","0","0","0","https://x.com/winteaerism/status/1853195876501737652","1478703751422640132","winteaerism"
"1853187576997580886","Sun Nov 03 21:28:43 +0000 2024","0","gue bukan kpopers dulu tapi lagu blackpink emang dimana2 beda sama bts yang rame bukan lagunya tapi fansnya yang berisik spam is there an army here walau oot","1853187576997580886","","","in","","0","0","0","https://x.com/wonyniniz/status/1853187576997580886","1583881046935814146","wonyniniz"
"1852947504855466157","Sun Nov 03 21:25:39 +0000 2024","0","@dsnasini Riil cuy Blackpink versi ngepunk ini ","1853186803681071440","","dsnasini","in","Hufflepuff Common Room","0","0","0","https://x.com/mikonnoaza/status/1853186803681071440","1798897898278842368","mikonnoaza"
"1853184347207020680","Sun Nov 03 21:17:49 +0000 2024","3","@InfoFortniteES lalisa blackpink","1853184835495624841","","InfoFortniteES","in","","0","0","0","https://x.com/Justin_FNBR_/status/1853184835495624841","1581317335993942020","Justin_FNBR_"
"1853177523456369077","Sun Nov 03 20:48:46 +0000 2024","14","Gue tau bts grup idol yg suksesnya gausah di tanya lagi. Tapi yg kamu tuduh itu blackpink mbaa. Bangunn ","1853177523456369077","","","in","Nowhere","0","0","0","https://x.com/deydaraofficial/status/1853177523456369077","1259509595434659841","deydaraofficial"
"1853176166754193877","Sun Nov 03 20:46:23 +0000 2024","1","#BLACKPINK - Lisa https://t.co/Nwdv5heCG8","1853176923498885587","https://pbs.twimg.com/media/GbfOlHkasAE3wKE.jpg","0T3LIGHT","in","","0","1","1","https://x.com/0T3LIGHT/status/1853176923498885587","1734108341347950593","0T3LIGHT"
"1853171916594659515","Sun Nov 03 20:26:29 +0000 2024","0","RIL ANJENG","1853171916594659515","","","in","","0","0","0","https://x.com/JenLis2328/status/1853171916594659515","1263341010660151298","JenLis2328"
"1853131023380590802","Sun Nov 03 17:44:00 +0000 2024","0","Blackpink melejitnya udah dari debut ye bangke gue nih ngikutin bp dari jaman pinkpunk ye","1853131023380590802","","","in","Andorra la Vella, Andorra","0","0","0","https://x.com/Cowtoncandiw/status/1853131023380590802","1678104786250481664","Cowtoncandiw"
"1853127765920534671","Sun Nov 03 17:31:03 +0000 2024","0","Request libur di acc ataupun ga di acc tetep aje diomongin ","1853127765920534671","","","in","","0","0","0","https://x.com/lisaapriyanii/status/1853127765920534671","152960156","lisaapriyanii"
"1853126119752708138","Sun Nov 03 17:24:31 +0000 2024","0","HAHAHAHAHAHA GOBLOK itu blackpink udah terkenal sblm mereka debut itu jaman² pinkpunk kocak","1853126119752708138","","","in","Italia","0","0","0","https://x.com/martiiiniblue/status/1853126119752708138","2491011726","martiiiniblue"
"1853124894177050633","Sun Nov 03 17:19:38 +0000 2024","0","dalam sehari: 1. red velvet dibilang grup gak laku 2. blackpink dompleng dat group kata gue lu semua pada minum air putih deh jgn kebanyakan minum air wipol","1853124894177050633","","","in","","0","0","0","https://x.com/istanyoucapt/status/1853124894177050633","835092171275415553","istanyoucapt"
"1853101415805390959","Sun Nov 03 17:17:11 +0000 2024","2","@nunaanini Iyakan! Creating drama out of nothing. Terus apo kan memang emv-nya gede banget. Pfw kemaren aja dia ada diatas member blackpink. Jadi wajar lah kalo skechers banyak ngepost muka dia do socmed salahnya dimana","1853124274514719204","","nunaanini","in","San Francisco, CA","0","0","0","https://x.com/cherrimiles/status/1853124274514719204","1346047727164035072","cherrimiles"
"1853107770222063785","Sun Nov 03 17:10:27 +0000 2024","0","@haeitsmine blackpink sunbaenim udah kalau nggak salah","1853122579772702924","","haeitsmine","in","hmmm","0","1","0","https://x.com/kangtypooo/status/1853122579772702924","1268534467896934407","kangtypooo"
"1853120905259712623","Sun Nov 03 17:03:47 +0000 2024","1","blackpink debut 2016 itu udah terkenal anjirrrr First win nya aja whistle menang rookie award menang MMA New artist. 2017 makin terkenal ya wajar lu gak tau bukan berarti gak terkenal ya heh","1853120905259712623","","","in","","0","1","0","https://x.com/istanyoucapt/status/1853120905259712623","835092171275415553","istanyoucapt"
"1853119110240194563","Sun Nov 03 16:59:24 +0000 2024","1","@sosmedkeras menikahi member BLACKPINK wkwkwk","1853119799855132853","","sosmedkeras","in","Bogor, Jawa Barat ","0","0","0","https://x.com/RadenHanif9/status/1853119799855132853","1217224279709732865","RadenHanif9"
"1853115562119057465","Sun Nov 03 16:42:33 +0000 2024","1","kangeeeen bgt nonton blackpink house ‍️‍️‍️‍️","1853115562119057465","","","in","","0","0","0","https://x.com/marknangor/status/1853115562119057465","438176657","marknangor"
"1853113156681531844","Sun Nov 03 16:40:42 +0000 2024","0","@BPGlobalNews @BrunoMars @BLACKPINK Yang mau liat hasil karya army Join grup tele https://t.co/D77rV3k7nt","1853115094970106324","","BPGlobalNews","in","","0","0","0","https://x.com/ilhamfals_if/status/1853115094970106324","1761948501892825088","ilhamfals_if"
"1853114995900567868","Sun Nov 03 16:40:18 +0000 2024","0","Gue udah pernah di era Fanwar Super Junior vs Bigbang vs 2PM SNSD vs 2NE1 Super Junior vs EXO BTS vs EXO BTS vs Seventeen BTS vs Blackpink BTS OT7 vs Solo Stan OhmNanon vs Solo stan. gamau lagi bjir gemfot vs solo stan","1853114995900567868","","","in","universe","0","1","0","https://x.com/thefourthgem/status/1853114995900567868","1054317073063497728","thefourthgem"
"1850541468940968210","Sun Nov 03 16:32:00 +0000 2024","1","@parkRchaeyoung @renjunjaeminsbt Kamu punya go kak? Aku lagi nyari go yang bisa jajan BLACKPINK","1853112905543336165","","parkRchaeyoung","in","","0","1","0","https://x.com/andikaaaoups__/status/1853112905543336165","1733861053162016768","andikaaaoups__"
"1852710646053585165","Sun Nov 03 16:26:06 +0000 2024","2","@xyzkazee @ItsYoshua @crisidentity cuma jimid doang artis yg stream sama ML nya ga ga masuk akal gada artis lain lagi","1853111421753782722","","xyzkazee","in","","0","1","0","https://x.com/Lizki97/status/1853111421753782722","1451213932811591687","Lizki97"
"1852710646053585165","Sun Nov 03 16:25:32 +0000 2024","1","@xyzkazee @ItsYoshua @crisidentity yeuu matamu koar2 udh keliatan itu fraud streamnya jimid cok","1853111277910118806","","xyzkazee","in","","0","1","0","https://x.com/Lizki97/status/1853111277910118806","1451213932811591687","Lizki97"
"1852973886209720378","Sun Nov 03 16:24:23 +0000 2024","2","@Gichaichaa_ Kasian gu mah sama fandom ungu caper mulu kerjaan nya padahal nggak ada yg pduli ","1853110988171796766","","Gichaichaa_","in","","0","0","0","https://x.com/AndryKoday/status/1853110988171796766","1586809160699498496","AndryKoday"
"1853109532781941171","Sun Nov 03 16:23:12 +0000 2024","2","#KaranVeerMehara #karanveermehera BB18 BELONGS TO KARAN","1853110690946687024","","24blackpink365","in","","0","0","3","https://x.com/24blackpink365/status/1853110690946687024","1338708015583621121","24blackpink365"
"1853107770222063785","Sun Nov 03 16:15:33 +0000 2024","0","@meiizuww oiya blackpink","1853108766843212115","","meiizuww","in","anfield","0","0","0","https://x.com/haeitsmine/status/1853108766843212115","1680536770352660480","haeitsmine"
"1853108674635714754","Sun Nov 03 16:15:11 +0000 2024","0","Blackpink melejit karna jadi grup yg ditunggu tunggu dari YG setelah sekian lama YG gak debutin girlgroup ","1853108674635714754","","","in","","0","0","0","https://x.com/horangha_e/status/1853108674635714754","1497549825893896199","horangha_e"
